"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.554959098E0,-6.103999913E-2,1.581850052E-1,2.342319936E-1,2.891591329E-1
1.559956905E0,-6.103999913E-2,1.581850052E-1,2.342319936E-1,2.891591329E-1
1.564954712E0,-6.103999913E-2,1.581850052E-1,2.342319936E-1,2.891591329E-1
1.569953675E0,-6.988699734E-2,1.500640064E-1,2.300429940E-1,2.834134392E-1
1.574952636E0,-6.988699734E-2,1.500640064E-1,2.300429940E-1,2.834134392E-1
1.579951554E0,-6.988699734E-2,1.500640064E-1,2.300429940E-1,2.834134392E-1
1.584950477E0,-6.988699734E-2,1.500640064E-1,2.300429940E-1,2.834134392E-1
1.589948169E0,-8.744700253E-2,1.494199932E-1,2.263969928E-1,2.850068612E-1
1.594945862E0,-8.744700253E-2,1.494199932E-1,2.263969928E-1,2.850068612E-1
1.599944598E0,-8.744700253E-2,1.494199932E-1,2.263969928E-1,2.850068612E-1
1.604943329E0,-8.744700253E-2,1.494199932E-1,2.263969928E-1,2.850068612E-1
1.609941982E0,-9.890100360E-2,1.513559967E-1,2.215380073E-1,2.859530292E-1
1.614940637E0,-9.890100360E-2,1.513559967E-1,2.215380073E-1,2.859530292E-1
1.619939814E0,-9.890100360E-2,1.513559967E-1,2.215380073E-1,2.859530292E-1
1.624939005E0,-9.890100360E-2,1.513559967E-1,2.215380073E-1,2.859530292E-1
1.629937813E0,-1.021569967E-1,1.548790038E-1,2.252479941E-1,2.918222346E-1
1.634936622E0,-1.021569967E-1,1.548790038E-1,2.252479941E-1,2.918222346E-1
1.639934791E0,-1.021569967E-1,1.548790038E-1,2.252479941E-1,2.918222346E-1
1.644932944E0,-1.021569967E-1,1.548790038E-1,2.252479941E-1,2.918222346E-1
1.649932176E0,-1.000640020E-1,1.547870040E-1,2.339760065E-1,2.978533074E-1
1.654931407E0,-1.000640020E-1,1.547870040E-1,2.339760065E-1,2.978533074E-1
1.659930607E0,-1.000640020E-1,1.547870040E-1,2.339760065E-1,2.978533074E-1
1.664929800E0,-1.000640020E-1,1.547870040E-1,2.339760065E-1,2.978533074E-1
1.669928147E0,-9.588599950E-2,1.508769989E-1,2.398959994E-1,2.991790170E-1
1.674926492E0,-9.588599950E-2,1.508769989E-1,2.398959994E-1,2.991790170E-1
1.679925387E0,-9.588599950E-2,1.508769989E-1,2.398959994E-1,2.991790170E-1
1.684924272E0,-9.588599950E-2,1.508769989E-1,2.398959994E-1,2.991790170E-1
1.689922309E0,-9.610799700E-2,1.501650065E-1,2.383439988E-1,2.976476743E-1
1.694920348E0,-9.610799700E-2,1.501650065E-1,2.383439988E-1,2.976476743E-1
1.699918329E0,-9.610799700E-2,1.501650065E-1,2.383439988E-1,2.976476743E-1
1.704916290E0,-9.610799700E-2,1.501650065E-1,2.383439988E-1,2.976476743E-1
1.709914445E0,-9.449099749E-2,1.521430016E-1,2.273930013E-1,2.894540008E-1
1.714912598E0,-9.449099749E-2,1.521430016E-1,2.273930013E-1,2.894540008E-1
1.719910472E0,-9.449099749E-2,1.521430016E-1,2.273930013E-1,2.894540008E-1
1.724908357E0,-9.449099749E-2,1.521430016E-1,2.273930013E-1,2.894540008E-1
1.729906628E0,-9.110300243E-2,1.575939953E-1,2.156189978E-1,2.821828780E-1
1.734904897E0,-9.110300243E-2,1.575939953E-1,2.156189978E-1,2.821828780E-1
1.739904588E0,-9.110300243E-2,1.575939953E-1,2.156189978E-1,2.821828780E-1
1.744904281E0,-9.110300243E-2,1.575939953E-1,2.156189978E-1,2.821828780E-1
1.749903511E0,-8.501499891E-2,1.588950008E-1,2.123820037E-1,2.785341753E-1
1.754902742E0,-8.501499891E-2,1.588950008E-1,2.123820037E-1,2.785341753E-1
1.759901363E0,-8.501499891E-2,1.588950008E-1,2.123820037E-1,2.785341753E-1
1.764899978E0,-8.501499891E-2,1.588950008E-1,2.123820037E-1,2.785341753E-1
1.769899363E0,-7.845000178E-2,1.594659984E-1,2.158730030E-1,2.796157379E-1
1.774898748E0,-7.845000178E-2,1.594659984E-1,2.158730030E-1,2.796157379E-1
1.779897410E0,-7.845000178E-2,1.594659984E-1,2.158730030E-1,2.796157379E-1
1.784896065E0,-7.845000178E-2,1.594659984E-1,2.158730030E-1,2.796157379E-1
1.789894950E0,-7.943800092E-2,1.587270051E-1,2.231760025E-1,2.851529173E-1
1.794893835E0,-7.943800092E-2,1.587270051E-1,2.231760025E-1,2.851529173E-1
1.799892473E0,-7.943800092E-2,1.587270051E-1,2.231760025E-1,2.851529173E-1
1.804891128E0,-7.943800092E-2,1.587270051E-1,2.231760025E-1,2.851529173E-1
1.809889435E0,-9.087300301E-2,1.580089927E-1,2.269639969E-1,2.910968916E-1
1.814887742E0,-9.087300301E-2,1.580089927E-1,2.269639969E-1,2.910968916E-1
1.819887089E0,-9.087300301E-2,1.580089927E-1,2.269639969E-1,2.910968916E-1
1.824886434E0,-9.087300301E-2,1.580089927E-1,2.269639969E-1,2.910968916E-1
1.829886319E0,-1.038910002E-1,1.600659937E-1,2.291129977E-1,2.981731509E-1
1.834886204E0,-1.038910002E-1,1.600659937E-1,2.291129977E-1,2.981731509E-1
1.839884934E0,-1.038910002E-1,1.600659937E-1,2.291129977E-1,2.981731509E-1
1.844883665E0,-1.038910002E-1,1.600659937E-1,2.291129977E-1,2.981731509E-1
1.849882281E0,-1.223639995E-1,1.642629951E-1,2.307949960E-1,3.085799898E-1
1.854880896E0,-1.223639995E-1,1.642629951E-1,2.307949960E-1,3.085799898E-1
1.859879714E0,-1.223639995E-1,1.642629951E-1,2.307949960E-1,3.085799898E-1
1.864878521E0,-1.223639995E-1,1.642629951E-1,2.307949960E-1,3.085799898E-1
1.869878368E0,-1.356720030E-1,1.583530009E-1,2.279929966E-1,3.089714741E-1
1.874878215E0,-1.356720030E-1,1.583530009E-1,2.279929966E-1,3.089714741E-1
1.879876169E0,-1.356720030E-1,1.583530009E-1,2.279929966E-1,3.089714741E-1
1.884874132E0,-1.356720030E-1,1.583530009E-1,2.279929966E-1,3.089714741E-1
1.889873196E0,-1.363079995E-1,1.521099955E-1,2.322659940E-1,3.092972897E-1
1.894872271E0,-1.363079995E-1,1.521099955E-1,2.322659940E-1,3.092972897E-1
1.899871496E0,-1.363079995E-1,1.521099955E-1,2.322659940E-1,3.092972897E-1
1.904870727E0,-1.363079995E-1,1.521099955E-1,2.322659940E-1,3.092972897E-1
1.909869073E0,-1.324259937E-1,1.523189992E-1,2.400529981E-1,3.136290216E-1
1.914867420E0,-1.324259937E-1,1.523189992E-1,2.400529981E-1,3.136290216E-1
1.919865843E0,-1.324259937E-1,1.523189992E-1,2.400529981E-1,3.136290216E-1
1.924864266E0,-1.324259937E-1,1.523189992E-1,2.400529981E-1,3.136290216E-1
1.929863497E0,-1.279969960E-1,1.635999978E-1,2.417470068E-1,3.187315572E-1
1.934862728E0,-1.279969960E-1,1.635999978E-1,2.417470068E-1,3.187315572E-1
1.939862438E0,-1.279969960E-1,1.635999978E-1,2.417470068E-1,3.187315572E-1
1.944862169E0,-1.279969960E-1,1.635999978E-1,2.417470068E-1,3.187315572E-1
1.949860476E0,-1.282330006E-1,1.768459976E-1,2.423990071E-1,3.263058197E-1
1.954858785E0,-1.282330006E-1,1.768459976E-1,2.423990071E-1,3.263058197E-1
1.959856737E0,-1.282330006E-1,1.768459976E-1,2.423990071E-1,3.263058197E-1
1.964854698E0,-1.282330006E-1,1.768459976E-1,2.423990071E-1,3.263058197E-1
1.969852391E0,-1.362009943E-1,1.904139966E-1,2.399909943E-1,3.352668762E-1
1.974850084E0,-1.362009943E-1,1.904139966E-1,2.399909943E-1,3.352668762E-1
1.979847939E0,-1.362009943E-1,1.904139966E-1,2.399909943E-1,3.352668762E-1
1.984845824E0,-1.362009943E-1,1.904139966E-1,2.399909943E-1,3.352668762E-1
1.989844901E0,-1.377110034E-1,1.973129958E-1,2.410189956E-1,3.405684880E-1
1.994843978E0,-1.377110034E-1,1.973129958E-1,2.410189956E-1,3.405684880E-1
1.999843015E0,-1.377110034E-1,1.973129958E-1,2.410189956E-1,3.405684880E-1
2.004842054E0,-1.377110034E-1,1.973129958E-1,2.410189956E-1,3.405684880E-1
2.009840824E0,-1.283160001E-1,1.950650066E-1,2.471610010E-1,3.400057545E-1
2.014839593E0,-1.283160001E-1,1.950650066E-1,2.471610010E-1,3.400057545E-1
2.019838978E0,-1.283160001E-1,1.950650066E-1,2.471610010E-1,3.400057545E-1
2.024838363E0,-1.283160001E-1,1.950650066E-1,2.471610010E-1,3.400057545E-1
2.029837785E0,-1.194529980E-1,1.879210025E-1,2.465510070E-1,3.322208919E-1
2.034837208E0,-1.194529980E-1,1.879210025E-1,2.465510070E-1,3.322208919E-1
2.039836751E0,-1.194529980E-1,1.879210025E-1,2.465510070E-1,3.322208919E-1
2.044836290E0,-1.194529980E-1,1.879210025E-1,2.465510070E-1,3.322208919E-1
2.049834745E0,-1.209419966E-1,1.780389994E-1,2.407419980E-1,3.229265573E-1
2.054833208E0,-1.209419966E-1,1.780389994E-1,2.407419980E-1,3.229265573E-1
2.059831631E0,-1.209419966E-1,1.780389994E-1,2.407419980E-1,3.229265573E-1
2.064830054E0,-1.209419966E-1,1.780389994E-1,2.407419980E-1,3.229265573E-1
2.069828968E0,-1.235200018E-1,1.695339978E-1,2.264730036E-1,3.086891456E-1
2.074827891E0,-1.235200018E-1,1.695339978E-1,2.264730036E-1,3.086891456E-1
2.079826072E0,-1.235200018E-1,1.695339978E-1,2.264730036E-1,3.086891456E-1
2.084824227E0,-1.235200018E-1,1.695339978E-1,2.264730036E-1,3.086891456E-1
2.089823651E0,-1.225140020E-1,1.633969992E-1,2.077659965E-1,2.913330900E-1
2.094823074E0,-1.225140020E-1,1.633969992E-1,2.077659965E-1,2.913330900E-1
2.099822145E0,-1.225140020E-1,1.633969992E-1,2.077659965E-1,2.913330900E-1
2.104821222E0,-1.225140020E-1,1.633969992E-1,2.077659965E-1,2.913330900E-1
2.109819838E0,-1.183599979E-1,1.615770012E-1,1.990910023E-1,2.824065219E-1
2.114818453E0,-1.183599979E-1,1.615770012E-1,1.990910023E-1,2.824065219E-1
2.119817342E0,-1.183599979E-1,1.615770012E-1,1.990910023E-1,2.824065219E-1
2.124816227E0,-1.183599979E-1,1.615770012E-1,1.990910023E-1,2.824065219E-1
2.129815342E0,-1.129970029E-1,1.608629972E-1,1.998620033E-1,2.803391640E-1
2.134814457E0,-1.129970029E-1,1.608629972E-1,1.998620033E-1,2.803391640E-1
2.139813019E0,-1.129970029E-1,1.608629972E-1,1.998620033E-1,2.803391640E-1
2.144811598E0,-1.129970029E-1,1.608629972E-1,1.998620033E-1,2.803391640E-1
2.149809751E0,-1.114739999E-1,1.611119956E-1,2.036579996E-1,2.825953089E-1
2.154807906E0,-1.114739999E-1,1.611119956E-1,2.036579996E-1,2.825953089E-1
2.159805641E0,-1.114739999E-1,1.611119956E-1,2.036579996E-1,2.825953089E-1
2.164803372E0,-1.114739999E-1,1.611119956E-1,2.036579996E-1,2.825953089E-1
2.169801526E0,-1.099900007E-1,1.634110063E-1,2.121540010E-1,2.895000473E-1
2.174799679E0,-1.099900007E-1,1.634110063E-1,2.121540010E-1,2.895000473E-1
2.179798771E0,-1.099900007E-1,1.634110063E-1,2.121540010E-1,2.895000473E-1
2.184797848E0,-1.099900007E-1,1.634110063E-1,2.121540010E-1,2.895000473E-1
2.189796457E0,-1.147859991E-1,1.689790040E-1,2.223830074E-1,3.019667720E-1
2.194795074E0,-1.147859991E-1,1.689790040E-1,2.223830074E-1,3.019667720E-1
2.199793689E0,-1.147859991E-1,1.689790040E-1,2.223830074E-1,3.019667720E-1
2.204792304E0,-1.147859991E-1,1.689790040E-1,2.223830074E-1,3.019667720E-1
2.209791386E0,-1.231840029E-1,1.740979999E-1,2.283039987E-1,3.124213949E-1
2.214790463E0,-1.231840029E-1,1.740979999E-1,2.283039987E-1,3.124213949E-1
2.219788597E0,-1.231840029E-1,1.740979999E-1,2.283039987E-1,3.124213949E-1
2.224786714E0,-1.231840029E-1,1.740979999E-1,2.283039987E-1,3.124213949E-1
2.229785830E0,-1.221159995E-1,1.748600006E-1,2.294439971E-1,3.132616877E-1
2.234784945E0,-1.221159995E-1,1.748600006E-1,2.294439971E-1,3.132616877E-1
2.239783569E0,-1.221159995E-1,1.748600006E-1,2.294439971E-1,3.132616877E-1
2.244782186E0,-1.221159995E-1,1.748600006E-1,2.294439971E-1,3.132616877E-1
2.249780608E0,-1.217269972E-1,1.770520061E-1,2.236620039E-1,3.101444288E-1
2.254779031E0,-1.217269972E-1,1.770520061E-1,2.236620039E-1,3.101444288E-1
2.259778023E0,-1.217269972E-1,1.770520061E-1,2.236620039E-1,3.101444288E-1
2.264776984E0,-1.217269972E-1,1.770520061E-1,2.236620039E-1,3.101444288E-1
2.269775713E0,-1.256400049E-1,1.814959943E-1,2.135210037E-1,3.071114225E-1
2.274774444E0,-1.256400049E-1,1.814959943E-1,2.135210037E-1,3.071114225E-1
2.279773532E0,-1.256400049E-1,1.814959943E-1,2.135210037E-1,3.071114225E-1
2.284772647E0,-1.256400049E-1,1.814959943E-1,2.135210037E-1,3.071114225E-1
2.289771261E0,-1.247730032E-1,1.798660010E-1,2.029010057E-1,2.984776353E-1
2.294769878E0,-1.247730032E-1,1.798660010E-1,2.029010057E-1,2.984776353E-1
2.299769104E0,-1.247730032E-1,1.798660010E-1,2.029010057E-1,2.984776353E-1
2.304768335E0,-1.247730032E-1,1.798660010E-1,2.029010057E-1,2.984776353E-1
2.309768026E0,-1.201729998E-1,1.736180037E-1,1.956679970E-1,2.878727603E-1
2.314767719E0,-1.201729998E-1,1.736180037E-1,1.956679970E-1,2.878727603E-1
2.319766443E0,-1.201729998E-1,1.736180037E-1,1.956679970E-1,2.878727603E-1
2.324765176E0,-1.201729998E-1,1.736180037E-1,1.956679970E-1,2.878727603E-1
2.329763830E0,-1.187990010E-1,1.737029999E-1,1.868889928E-1,2.814488061E-1
2.334762483E0,-1.187990010E-1,1.737029999E-1,1.868889928E-1,2.814488061E-1
2.339761676E0,-1.187990010E-1,1.737029999E-1,1.868889928E-1,2.814488061E-1
2.344760867E0,-1.187990010E-1,1.737029999E-1,1.868889928E-1,2.814488061E-1
2.349759944E0,-1.223080009E-1,1.765930057E-1,1.737760007E-1,2.763013485E-1
2.354759021E0,-1.223080009E-1,1.765930057E-1,1.737760007E-1,2.763013485E-1
2.359757488E0,-1.223080009E-1,1.765930057E-1,1.737760007E-1,2.763013485E-1
2.364755949E0,-1.223080009E-1,1.765930057E-1,1.737760007E-1,2.763013485E-1
2.369754103E0,-1.253349930E-1,1.797360033E-1,1.688710004E-1,2.766429217E-1
2.374752258E0,-1.253349930E-1,1.797360033E-1,1.688710004E-1,2.766429217E-1
2.379751307E0,-1.253349930E-1,1.797360033E-1,1.688710004E-1,2.766429217E-1
2.384750382E0,-1.253349930E-1,1.797360033E-1,1.688710004E-1,2.766429217E-1
2.389747933E0,-1.263660043E-1,1.784950048E-1,1.780740023E-1,2.820269208E-1
2.394745474E0,-1.263660043E-1,1.784950048E-1,1.780740023E-1,2.820269208E-1
2.399744277E0,-1.263660043E-1,1.784950048E-1,1.780740023E-1,2.820269208E-1
2.404743084E0,-1.263660043E-1,1.784950048E-1,1.780740023E-1,2.820269208E-1
2.409741814E0,-1.224249974E-1,1.683750004E-1,1.932000071E-1,2.840145480E-1
2.414740545E0,-1.224249974E-1,1.683750004E-1,1.932000071E-1,2.840145480E-1
2.419739801E0,-1.224249974E-1,1.683750004E-1,1.932000071E-1,2.840145480E-1
2.424739070E0,-1.224249974E-1,1.683750004E-1,1.932000071E-1,2.840145480E-1
2.429737530E0,-1.248330027E-1,1.530009955E-1,2.075199932E-1,2.864561585E-1
2.434735993E0,-1.248330027E-1,1.530009955E-1,2.075199932E-1,2.864561585E-1
2.439734738E0,-1.248330027E-1,1.530009955E-1,2.075199932E-1,2.864561585E-1
2.444733469E0,-1.248330027E-1,1.530009955E-1,2.075199932E-1,2.864561585E-1
2.449732122E0,-1.237879992E-1,1.418330073E-1,2.183060050E-1,2.882665130E-1
2.454730777E0,-1.237879992E-1,1.418330073E-1,2.183060050E-1,2.882665130E-1
2.459728599E0,-1.237879992E-1,1.418330073E-1,2.183060050E-1,2.882665130E-1
2.464726406E0,-1.237879992E-1,1.418330073E-1,2.183060050E-1,2.882665130E-1
2.469724753E0,-1.208219975E-1,1.356379986E-1,2.315820009E-1,2.943226883E-1
2.474723098E0,-1.208219975E-1,1.356379986E-1,2.315820009E-1,2.943226883E-1
2.479721391E0,-1.208219975E-1,1.356379986E-1,2.315820009E-1,2.943226883E-1
2.484719662E0,-1.208219975E-1,1.356379986E-1,2.315820009E-1,2.943226883E-1
2.489718162E0,-1.143099964E-1,1.346780062E-1,2.451699972E-1,3.021808534E-1
2.494716661E0,-1.143099964E-1,1.346780062E-1,2.451699972E-1,3.021808534E-1
2.499717239E0,-1.143099964E-1,1.346780062E-1,2.451699972E-1,3.021808534E-1
2.504717816E0,-1.143099964E-1,1.346780062E-1,2.451699972E-1,3.021808534E-1
2.509716446E0,-1.099760011E-1,1.405930072E-1,2.562269866E-1,3.122713294E-1
2.514715101E0,-1.099760011E-1,1.405930072E-1,2.562269866E-1,3.122713294E-1
2.519713679E0,-1.099760011E-1,1.405930072E-1,2.562269866E-1,3.122713294E-1
2.524712256E0,-1.099760011E-1,1.405930072E-1,2.562269866E-1,3.122713294E-1
2.529711222E0,-1.079469994E-1,1.474220008E-1,2.646830082E-1,3.216253967E-1
2.534710183E0,-1.079469994E-1,1.474220008E-1,2.646830082E-1,3.216253967E-1
2.539708885E0,-1.079469994E-1,1.474220008E-1,2.646830082E-1,3.216253967E-1
2.544707616E0,-1.079469994E-1,1.474220008E-1,2.646830082E-1,3.216253967E-1
2.549705616E0,-1.151029989E-1,1.489509940E-1,2.648589909E-1,3.249390467E-1
2.554703617E0,-1.151029989E-1,1.489509940E-1,2.648589909E-1,3.249390467E-1
2.559701516E0,-1.151029989E-1,1.489509940E-1,2.648589909E-1,3.249390467E-1
2.564699401E0,-1.151029989E-1,1.489509940E-1,2.648589909E-1,3.249390467E-1
2.569698171E0,-1.284790039E-1,1.455190033E-1,2.616730034E-1,3.258149712E-1
2.574696940E0,-1.284790039E-1,1.455190033E-1,2.616730034E-1,3.258149712E-1
2.579696752E0,-1.284790039E-1,1.455190033E-1,2.616730034E-1,3.258149712E-1
2.584696559E0,-1.284790039E-1,1.455190033E-1,2.616730034E-1,3.258149712E-1
2.589695481E0,-1.428750008E-1,1.370380074E-1,2.495030016E-1,3.185034209E-1
2.594694406E0,-1.428750008E-1,1.370380074E-1,2.495030016E-1,3.185034209E-1
2.599693637E0,-1.428750008E-1,1.370380074E-1,2.495030016E-1,3.185034209E-1
2.604692868E0,-1.428750008E-1,1.370380074E-1,2.495030016E-1,3.185034209E-1
2.609691520E0,-1.505240053E-1,1.290899962E-1,2.342009991E-1,3.068742597E-1
2.614690175E0,-1.505240053E-1,1.290899962E-1,2.342009991E-1,3.068742597E-1
2.619690037E0,-1.505240053E-1,1.290899962E-1,2.342009991E-1,3.068742597E-1
2.624689882E0,-1.505240053E-1,1.290899962E-1,2.342009991E-1,3.068742597E-1
2.629689106E0,-1.526650041E-1,1.308159977E-1,2.123239934E-1,2.924053812E-1
2.634688337E0,-1.526650041E-1,1.308159977E-1,2.123239934E-1,2.924053812E-1
2.639686636E0,-1.526650041E-1,1.308159977E-1,2.123239934E-1,2.924053812E-1
2.644684905E0,-1.526650041E-1,1.308159977E-1,2.123239934E-1,2.924053812E-1
2.649683560E0,-1.452430040E-1,1.369960010E-1,1.897719949E-1,2.754575186E-1
2.654682213E0,-1.452430040E-1,1.369960010E-1,1.897719949E-1,2.754575186E-1
2.659680621E0,-1.452430040E-1,1.369960010E-1,1.897719949E-1,2.754575186E-1
2.664679044E0,-1.452430040E-1,1.369960010E-1,1.897719949E-1,2.754575186E-1
2.669679507E0,-1.372829974E-1,1.488460004E-1,1.856880039E-1,2.747394912E-1
2.674679968E0,-1.372829974E-1,1.488460004E-1,1.856880039E-1,2.747394912E-1
2.679678735E0,-1.372829974E-1,1.488460004E-1,1.856880039E-1,2.747394912E-1
2.684677506E0,-1.372829974E-1,1.488460004E-1,1.856880039E-1,2.747394912E-1
2.689676891E0,-1.321289986E-1,1.605660021E-1,1.984689981E-1,2.874533989E-1
2.694676276E0,-1.321289986E-1,1.605660021E-1,1.984689981E-1,2.874533989E-1
2.699674923E0,-1.321289986E-1,1.605660021E-1,1.984689981E-1,2.874533989E-1
2.704673578E0,-1.321289986E-1,1.605660021E-1,1.984689981E-1,2.874533989E-1
2.709671886E0,-1.311910003E-1,1.659590006E-1,2.207330018E-1,3.057393114E-1
2.714670193E0,-1.311910003E-1,1.659590006E-1,2.207330018E-1,3.057393114E-1
2.719668347E0,-1.311910003E-1,1.659590006E-1,2.207330018E-1,3.057393114E-1
2.724666500E0,-1.311910003E-1,1.659590006E-1,2.207330018E-1,3.057393114E-1
2.729665579E0,-1.323029995E-1,1.732009947E-1,2.408699989E-1,3.248399985E-1
2.734664654E0,-1.323029995E-1,1.732009947E-1,2.408699989E-1,3.248399985E-1
2.739663101E0,-1.323029995E-1,1.732009947E-1,2.408699989E-1,3.248399985E-1
2.744661564E0,-1.323029995E-1,1.732009947E-1,2.408699989E-1,3.248399985E-1
2.749660127E0,-1.389120072E-1,1.738930047E-1,2.483540028E-1,3.334891805E-1
2.754658704E0,-1.389120072E-1,1.738930047E-1,2.483540028E-1,3.334891805E-1
2.759657472E0,-1.389120072E-1,1.738930047E-1,2.483540028E-1,3.334891805E-1
2.764656243E0,-1.389120072E-1,1.738930047E-1,2.483540028E-1,3.334891805E-1
2.769654890E0,-1.477479935E-1,1.708119959E-1,2.497950047E-1,3.367547355E-1
2.774653545E0,-1.477479935E-1,1.708119959E-1,2.497950047E-1,3.367547355E-1
2.779651665E0,-1.477479935E-1,1.708119959E-1,2.497950047E-1,3.367547355E-1
2.784649780E0,-1.477479935E-1,1.708119959E-1,2.497950047E-1,3.367547355E-1
2.789648896E0,-1.535169929E-1,1.619500071E-1,2.466969937E-1,3.326479800E-1
2.794648011E0,-1.535169929E-1,1.619500071E-1,2.466969937E-1,3.326479800E-1
2.799647227E0,-1.535169929E-1,1.619500071E-1,2.466969937E-1,3.326479800E-1
2.804646460E0,-1.535169929E-1,1.619500071E-1,2.466969937E-1,3.326479800E-1
2.809645382E0,-1.533360034E-1,1.548209935E-1,2.381179929E-1,3.227718211E-1
2.814644305E0,-1.533360034E-1,1.548209935E-1,2.381179929E-1,3.227718211E-1
2.819642767E0,-1.533360034E-1,1.548209935E-1,2.381179929E-1,3.227718211E-1
2.824641228E0,-1.533360034E-1,1.548209935E-1,2.381179929E-1,3.227718211E-1
2.829639690E0,-1.452630013E-1,1.509740055E-1,2.307969928E-1,3.117077826E-1
2.834638151E0,-1.452630013E-1,1.509740055E-1,2.307969928E-1,3.117077826E-1
2.839637357E0,-1.452630013E-1,1.509740055E-1,2.307969928E-1,3.117077826E-1
2.844636550E0,-1.452630013E-1,1.509740055E-1,2.307969928E-1,3.117077826E-1
2.849636088E0,-1.377889961E-1,1.544339955E-1,2.212499976E-1,3.029640702E-1
2.854635627E0,-1.377889961E-1,1.544339955E-1,2.212499976E-1,3.029640702E-1
2.859634548E0,-1.377889961E-1,1.544339955E-1,2.212499976E-1,3.029640702E-1
2.864633473E0,-1.377889961E-1,1.544339955E-1,2.212499976E-1,3.029640702E-1
2.869632089E0,-1.342999935E-1,1.644559950E-1,2.144269943E-1,3.017634809E-1
2.874630704E0,-1.342999935E-1,1.644559950E-1,2.144269943E-1,3.017634809E-1
2.879629473E0,-1.342999935E-1,1.644559950E-1,2.144269943E-1,3.017634809E-1
2.884628242E0,-1.342999935E-1,1.644559950E-1,2.144269943E-1,3.017634809E-1
2.889627625E0,-1.352639943E-1,1.709299982E-1,2.175550014E-1,3.079668668E-1
2.894627010E0,-1.352639943E-1,1.709299982E-1,2.175550014E-1,3.079668668E-1
2.899625920E0,-1.352639943E-1,1.709299982E-1,2.175550014E-1,3.079668668E-1
2.904624845E0,-1.352639943E-1,1.709299982E-1,2.175550014E-1,3.079668668E-1
2.909622998E0,-1.391810030E-1,1.746319979E-1,2.249419987E-1,3.169646496E-1
2.914621151E0,-1.391810030E-1,1.746319979E-1,2.249419987E-1,3.169646496E-1
2.919620230E0,-1.391810030E-1,1.746319979E-1,2.249419987E-1,3.169646496E-1
2.924619305E0,-1.391810030E-1,1.746319979E-1,2.249419987E-1,3.169646496E-1
2.929619593E0,-1.401789933E-1,1.770009995E-1,2.308160067E-1,3.228862538E-1
2.934619902E0,-1.401789933E-1,1.770009995E-1,2.308160067E-1,3.228862538E-1
2.939618092E0,-1.401789933E-1,1.770009995E-1,2.308160067E-1,3.228862538E-1
2.944616285E0,-1.401789933E-1,1.770009995E-1,2.308160067E-1,3.228862538E-1
2.949614580E0,-1.378519982E-1,1.757619977E-1,2.360720038E-1,3.250006835E-1
2.954612887E0,-1.378519982E-1,1.757619977E-1,2.360720038E-1,3.250006835E-1
2.959611670E0,-1.378519982E-1,1.757619977E-1,2.360720038E-1,3.250006835E-1
2.964610439E0,-1.378519982E-1,1.757619977E-1,2.360720038E-1,3.250006835E-1
2.969609516E0,-1.286419928E-1,1.740159988E-1,2.399030030E-1,3.230847892E-1
2.974608593E0,-1.286419928E-1,1.740159988E-1,2.399030030E-1,3.230847892E-1
2.979607795E0,-1.286419928E-1,1.740159988E-1,2.399030030E-1,3.230847892E-1
2.984606988E0,-1.286419928E-1,1.740159988E-1,2.399030030E-1,3.230847892E-1
2.989605896E0,-1.255899966E-1,1.743669957E-1,2.313600034E-1,3.157596358E-1
2.994604819E0,-1.255899966E-1,1.743669957E-1,2.313600034E-1,3.157596358E-1
2.999603627E0,-1.255899966E-1,1.743669957E-1,2.313600034E-1,3.157596358E-1
3.004602434E0,-1.255899966E-1,1.743669957E-1,2.313600034E-1,3.157596358E-1
3.009600126E0,-1.223459989E-1,1.820300072E-1,2.199700028E-1,3.106288285E-1
3.014597819E0,-1.223459989E-1,1.820300072E-1,2.199700028E-1,3.106288285E-1
3.019596734E0,-1.223459989E-1,1.820300072E-1,2.199700028E-1,3.106288285E-1
3.024595657E0,-1.223459989E-1,1.820300072E-1,2.199700028E-1,3.106288285E-1
3.029594233E0,-1.183929965E-1,1.970079988E-1,2.107679993E-1,3.118528543E-1
3.034592810E0,-1.183929965E-1,1.970079988E-1,2.107679993E-1,3.118528543E-1
